0,1.6846585432444385
1,-35.72309567684486
2,-6.225375281926375
3,-16.19573894590286
4,-13.670809178611307
5,-18.40306906773148
6,39.52642376904333
7,7.339138160532208
8,-13.551669987928335
9,38.20470306992934
10,1.4714665156049023
11,37.89445767934887
12,0.8790488860376868
13,-21.31900047868058
14,4.81441951014024
15,18.015126691519924
16,-20.959257384983545
17,37.05212504019825
18,154.0
19,-49.806729132408435
20,-7.386385820104266
21,-85.95431969183983
22,-26.134763004979334
23,-61.743099981681084
24,28.87159989783588
25,-33.32998115983281
26,32.18479680133686
27,-21.95847684753332
28,38.13716166156106
29,46.204859560975194
30,-57.100851078888184
31,-32.089839656223646
32,26.127526519007404
33,-43.62685007596967
34,-10.12712811636434
35,14.68743572671309
36,40.87244868454873
37,-31.127800370370778
38,30.542527143027414
39,-53.96766896247263
40,34.83942456571322
41,36.88593539581103
42,147.0
43,-21.361228477799585
44,-26.083069682169707
45,9.101052914840736
46,8.081302698517646
47,28.778600604110537
48,4.383337684901484
49,33.41219524854151
50,-52.924265703151136
51,6.20086103481718
52,16.803393699646364
53,34.95780117909035
54,-41.33896320417844
55,-27.717177479039663
56,-8.630898640582629
57,2.629245021130771
58,5.352675303597067
59,-107.52997759492143
60,10.277552022806503
61,9.58496265526108
62,43.728747731052806
63,6.004390181385688
64,9.793556675884162
65,36.07871241378436
66,-35.307952473840956
67,41.4223348658883
68,28.63934516745107
69,-2.6854814711863213
70,-65.81378027519878
71,11.58498009145896
72,41.33614181050122
73,-101.31900174400684
74,-7.426861224104655
75,-19.356765518873544
76,33.218162537050844
77,-115.14799124998288
78,-16.798041084000033
79,-51.07837408422033
80,39.97634730773525
81,-69.67032403108324
82,22.757360148654186
83,28.843704944933137
84,29.089401103986425
85,-76.33388776383214
86,18.09083408700053
87,4.523032567371985
88,4.991953740916443
89,-16.78613444620771
90,0.27981649531833597
91,41.951385007456565
92,31.66753229582187
93,32.55638055677227
94,163.0
95,-6.9781918777344885
96,164.0
97,143.0
98,43.86824585239245
99,1.0546211873489284
100,144.0
101,-47.15327644339675
102,-29.511348128759494
103,51.48465658996156
104,19.54045095991114
105,26.819706528149737
106,-66.22819473503628
107,1.8191519328976966
108,40.22754789495974
109,5.014789949933196
110,15.99557203478335
111,33.71826114157332
112,11.123425123979388
113,-15.68673838501573
114,160.0
115,-19.9674529594337
116,9.584178830918106
117,16.354593053208376
118,165.0
119,24.329763706574056
120,-41.12444149498782
121,-14.747149940515271
122,21.71689740331057
123,-29.92249979434368
124,-37.089984482590495
125,-18.922200029521306
126,48.564838180475675
127,-43.149143807985595
128,-0.05309661852601266
129,17.08105161163447
130,15.061547267057108
131,-72.7213243058154
132,-33.69314620811008
133,22.958370776531986
134,36.7877526948523
135,9.775225701951655
136,-24.025440883648898
137,-54.744839610167375
138,158.0
139,27.638616321172627
140,29.04267045585268
141,7.334300828521279
142,27.661504698071553
143,-53.993778762823126
144,-13.085643847217199
145,-52.07881433568403
146,-40.75559303251852
147,37.67332992940064
148,-38.77888778686642
149,9.943396933434542
150,45.93786309940795
151,19.97683213123925
152,-23.062810646988396
153,45.05177376683149
154,-18.136795166228694
155,147.0
156,5.267662823020544
157,-76.85820851963447
158,31.946841612182467
159,-18.197482930316255
160,30.677918060225252
161,-20.213833314348406
162,-10.091030473099643
163,-37.11193800462007
164,9.60537714742128
165,26.235295096780334
166,31.465714067781313
167,28.039241612840797
168,162.0
169,15.772584753496673
170,22.54758054032451
171,-8.865635040257871
172,-53.098273568837755
173,144.0
174,164.0
